trades,net,net_pct,pf,dd_pct,win_pct,recovery,passed,objective,EMAFast,EMAMid,EMASlow,RatioTP
307,2961.4400000000005,29.614400000000007,1.1550034440092034,28.215700000000005,33.55048859934853,1.0495716923556744,True,2961.4400000000005,35,100,95,4.5
2092,2957.6800000000003,29.576800000000002,1.0208440718697915,45.3565011620834,28.72848948374761,0.5732149051999976,False,2957.6800000000003,40,45,135,4.0
206,2951.54,29.515399999999996,1.2341624175801507,18.01355420226973,34.95145631067961,1.4438112382415236,True,2951.54,45,80,75,5.0
160,2949.58,29.4958,1.3159124744288666,13.05998589572811,34.375,2.011004145303808,True,2949.58,45,95,70,5.0
1993,2928.5099999999993,29.285099999999993,1.0213433176621856,43.478075824995734,28.048168590065224,0.5850385662658542,False,2928.5099999999993,30,45,145,4.5
1869,2923.689999999997,29.23689999999997,1.0233436432048824,70.85909463973478,28.624933119315145,0.32007851732318504,False,2923.689999999997,45,75,100,4.5
2078,2917.4399999999987,29.174399999999988,1.020305806515197,49.714448335779466,27.863330125120306,0.4525941508274844,False,2917.4399999999987,25,45,110,4.5
1853,2916.0999999999985,29.160999999999987,1.0235592300015375,77.44835759837328,28.710199676200755,0.30131318861290096,False,2916.0999999999985,45,75,95,4.5
176,2903.59,29.035900000000005,1.2737048792144385,14.180176665446378,32.95454545454545,1.8238745218248862,True,2903.59,50,90,80,4.5
2205,2898.790000000001,28.98790000000001,1.0190413624907775,50.463522324237374,27.755102040816325,0.45690674266043324,False,2898.790000000001,35,45,80,5.0
107,2894.1999999999994,28.941999999999997,1.49554400773913,6.938116502358518,36.44859813084112,3.857441789174847,True,2894.1999999999994,50,90,65,4.0
2155,2887.190000000001,28.87190000000001,1.0193709192999687,49.24904871309977,27.517401392111367,0.48034891633295107,False,2887.190000000001,35,45,90,5.0
1802,2885.0899999999983,28.850899999999985,1.023992907302448,74.46211685945315,28.523862375138737,0.2980113912204553,False,2885.0899999999983,50,75,105,5.0
153,2880.7400000000007,28.807400000000005,1.3289815383701777,11.293610679563875,35.294117647058826,2.2414023839905397,True,2880.7400000000007,50,90,75,4.0
1999,2880.5999999999995,28.805999999999994,1.0209464378076,46.81608350094365,28.064032016008007,0.545185106676937,False,2880.5999999999995,30,45,140,4.5
2097,2879.4800000000014,28.794800000000016,1.0199926763599594,42.106229889708644,27.944682880305198,0.5992537111533349,False,2879.4800000000014,35,45,115,4.5
242,2876.4700000000003,28.764700000000005,1.200936759970102,23.7017,35.12396694214876,1.213613369505141,True,2876.4700000000003,35,95,70,4.5
175,2875.96,28.759600000000002,1.27487768441959,14.945733021575283,34.85714285714286,1.7946932255004748,True,2875.96,45,85,70,5.0
2038,2873.5200000000023,28.73520000000002,1.0201434546075125,48.49633286807209,27.036310107948967,0.4460810034618194,False,2873.5200000000023,25,30,290,5.0
2035,2873.1000000000013,28.731000000000012,1.0205133587438806,45.84682688236638,27.911547911547913,0.5448194649084385,False,2873.1000000000013,40,45,150,4.5
2248,2872.5299999999997,28.725299999999997,1.0187570962790224,62.96848191872931,28.33629893238434,0.37288538226680773,False,2872.5299999999997,35,45,70,4.5
2247,2864.11,28.6411,1.0177742305152206,34.86935952389019,25.85669781931464,0.5679512500793199,False,2864.11,20,25,250,5.0
1813,2845.130000000001,28.451300000000014,1.0235210658515936,75.87915321557941,28.736900165471596,0.3077686118484961,False,2845.130000000001,45,75,110,4.5
266,2843.66,28.436600000000002,1.1763705862542257,24.0945,34.21052631578947,1.1283872529373715,True,2843.66,35,95,75,4.5
2108,2841.9399999999996,28.419399999999996,1.0193894923652775,51.805263539476556,27.419354838709676,0.43230917603964775,False,2841.9399999999996,30,45,95,5.0
105,2839.28,28.3928,1.4618855892568101,7.491525556877942,40.0,2.9773392196134796,True,2839.28,50,70,60,4.5
1940,2837.5200000000004,28.375200000000007,1.0210456144067133,61.56151527023118,27.37113402061856,0.3925499728156735,False,2837.5200000000004,20,35,190,5.0
2034,2837.0599999999995,28.370599999999996,1.019946825994165,47.515005152490126,27.089478859390365,0.4696924796159097,False,2837.0599999999995,25,30,295,5.0
132,2829.0999999999995,28.290999999999993,1.364656978055618,15.288239497333494,34.090909090909086,1.665332407200292,True,2829.0999999999995,50,85,70,5.0
2180,2828.7800000000007,28.287800000000008,1.018501533902332,44.993961708851934,27.339449541284406,0.4879545713290163,False,2828.7800000000007,25,30,165,5.0
160,2826.96,28.2696,1.299680068184275,16.448084566791575,33.75,1.5272609400324149,True,2826.96,45,90,70,5.0
160,2824.8600000000006,28.248600000000007,1.305987690561247,13.495365421353547,35.0,1.8045265518100457,True,2824.8600000000006,45,95,70,4.5
2111,2824.7599999999998,28.247599999999995,1.0191205777030519,45.38110438663643,27.333017527238272,0.4495348311674258,False,2824.7599999999998,25,45,100,5.0
2416,2814.87,28.148699999999998,1.0163436484226547,39.708660818687704,26.44867549668874,0.445403508327769,False,2814.87,20,25,130,5.0
232,2813.7799999999997,28.137799999999995,1.2019445319637734,21.356100000000005,34.91379310344828,1.3175532985891614,True,2813.7799999999997,40,90,75,4.5
